cep,rua,bairro,id_cidade,id_bairro,nome_cidade,id_estado,nome_estado,sigla_estado,cidade_counts,latitude,longitude
97547160,Rua Crisântemo,Capão do Angico,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7884900044,-55.792
97546680,Rua Palmira Rocha Regina,Balneário Caverá,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7799399978,-55.792
97546485,Rua F,Nilo Soares Gonçalves,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7857000027,-55.7888890855
97544224,Rua Noema Domingues Pinheiro,Sepé Tiaraju,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7817399986,-55.792
97544210,Rua Equador,Vera Cruz,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7860600061,-55.7884742935
97546135,Rua Maria Avelina Ferreira Rosli,Airton Senna,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.783,-55.7944887327
97542600,"Rua Vasco Alves, até 463/464",Centro,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.783,-55.7902371447
97547180,Rua Espinilho,Capão do Angico,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7884900044,-55.792
97541350,Rua Luiz de Freitas,Centro,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.783,-55.7902371447
97543510,Rua Santa Maria,Cidade Alta,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7800299979,-55.7885779951
97547607,Rua C,Saint Pastous,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.783,-55.7851559891
97543380,Rua Machado de Assis,Progresso,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7851600077,-55.789511262
97543565,Beco João Vieira de Abreu,Cidade Alta,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7800299979,-55.7885779951
97541340,Rua Lellis Ricciardi,Vila Nova,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.783,-55.7925184856
97542590,Rua Tiradentes,Centro,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.783,-55.7902371447
97547230,Rua Guabiju,Capão do Angico,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7884900044,-55.792
97542480,Rua Padre Manoel Landel de Moura,Restinga,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7842600007,-55.7905482405
97546070,Rua Auta Ferreira de Souza,Ibirapuitã,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7884900045,-55.785674475
97546673,Rua K Um,Balneário Caverá,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7799399978,-55.792
97545160,Rua Coronel Jim,Militar,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7796699913,-55.7958368007
97544460,Rua Senador Nilton Campos,Vera Cruz,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7860600061,-55.7884742935
97547400,Rua Tiaraju,Ibirapuitã,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7884900045,-55.785674475
97544413,Rua Orimando Durgante,Liberdade,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7815599982,-55.792
97546040,Rua Aloísio dos Santos Morais,Promorar,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.783,-55.7967700745
97542180,Rua David Canabarro,Centro,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.783,-55.7902371447
97541080,Rua Celestino Prunes,Vila Nova,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.783,-55.7925184856
97543560,Rua Sepé Tiaraju,Cidade Alta,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7800299979,-55.7885779951
97546550,Avenida Tiaraju,Ibirapuitã,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7884900045,-55.785674475
97544250,Rua Honorato Rezende,Vera Cruz,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7860600061,-55.7884742935
97546630,Rua Zulmira Ferreira da Costa,Balneário Caverá,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7799399978,-55.792
97542390,Rua Manoel Bica de Freitas,Restinga,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7842600007,-55.7905482405
97547574,Rua Euclides Alves Jacques,Nossa Senhora da Conceição Aparecida,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7772399963,-55.792
97546369,Rua Policarpo Rodrigues,Nova Brasília,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7783199956,-55.792
97544360,Rua Nossa Senhora da Natividade,Cidade Alta,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7800299979,-55.7885779951
97543053,Rua Timóteo Bomback,Progresso,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7851600077,-55.789511262
97545350,Rua José de Abreu,Coxilha,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7869600091,-55.792
97545827,Rua Poeta Mário Quintana,Renascer,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7810199959,-55.7897186603
97545690,Rua Salustiano Ferreira da Costa,Coxilha,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7869600091,-55.792
97545140,Rua Coronel Cavalcanti,Militar,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7796699913,-55.7958368007
97541510,Rua Vereador Carbonel (Visconde de Tamandaré),Vila Nova,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.783,-55.7925184856
97544095,Rua Euclides Dorneles,Vera Cruz,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7860600061,-55.7884742935
97546570,Rua Tenente Alencastro Goulart Fabres,Balneário Caverá,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7799399978,-55.792
97546672,Rua L Um,Balneário Caverá,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7799399978,-55.792
97546621,Rua D Dois,Centenário,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7858800028,-55.792
97541063,Beco Carlos Gomes,Vila Nova,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.783,-55.7925184856
97541060,Rua Carlos Gomes,Vila Nova,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.783,-55.7925184856
97545470,Praça Mascarenhas de Moraes,Coxilha,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7869600091,-55.792
97544110,Rua Carlos Ribeiro,Vera Cruz,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7860600061,-55.7884742935
97546756,Rua G Dois,Balneário Caverá,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7799399978,-55.792
97547580,Rua Adão Oribes da Silveira,Nossa Senhora da Conceição Aparecida,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7772399963,-55.792
97543590,Rua Tapajós,Prado,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7854300038,-55.792
97545823,Rua Paulo Freire,Renascer,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7810199959,-55.7897186603
97542640,Rua Willy Steihorst,Boa Vista,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.784170006,-55.792
97542523,Rua F,Boa Vista,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.784170006,-55.792
97547460,Rua João Paulo Teixeira Fagundes,Favila,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7774199917,-55.792
97547618,Rua Almiro Caldeira,Saint Pastous,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.783,-55.7851559891
97542140,Rua Carioca,Macedo,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7839000036,-55.792
97542270,Rua Ernesto Paulo de Souza,Macedo,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7839000036,-55.792
97541470,Rua Salvador Pinheiro Machado,Canudos,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7836300012,-55.7912741193
97546624,Rua W Um,Centenário,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7858800028,-55.792
97541180,Rua Eljo Ribeiro Lima,Vila Nova,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.783,-55.7925184856
97546625,Rua C Três,Centenário,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7858800028,-55.792
97545640,Rua Primavera,Novo Lar,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.779129995,-55.7964589787
97542340,Rua João Artigas Mitidieri Irizaga,Boa Vista,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.784170006,-55.792
97544340,Rua Natálio Luiz Reginato,Vera Cruz,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7860600061,-55.7884742935
97547579,Rua Clarêncio Antônio da Silveira,Saint Pastous,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.783,-55.7851559891
97547410,Rua Timbaúva,Capão do Angico,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7884900044,-55.792
97545575,Beco Quatrocentos e Cinco,Pedreiras,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7846200003,-55.7938665472
97545220,Rua Érico Veríssimo,Piola,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7864200032,-55.7959404914
97545337,Rua Professora Eloy Caldeira da Silva,Fênix,187,23,Alegrete,23,Rio Grande do Sul,RS,703,-29.7844400022,-55.792
94820130,Travessa Félix da Cunha,Sumaré,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0874291219
94850670,Rua Quintão,Jardim Algarve,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0950147401
94859440,Rua Pedro Cláudio Monassa,Jardim Algarve,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0950147401
94858450,Rua Irerês,Jardim Algarve,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0950147401
94850814,Rua Pedro Antônio Werlang (Portal Bela Vista),Aparecida,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9934200006,-51.0879486787
94814250,Travessa Holanda da Costa,Formoza,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9881099937,-51.0861821715
94834320,Rua Dezessete,Umbu,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0810904469
94828520,Travessa Ouro Verde,Maria Regina,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9857699944,-51.084
94855640,Rua Raquel Wolff,Aparecida,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9934200006,-51.0879486787
94850006,Rua Julio I de Oliveira,Aparecida,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9934200006,-51.0879486787
94820440,Rua Sagres,Sumaré,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0874291219
94834252,Rua Bandeirante,Umbu,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0810904469
94852460,Rua Charrua,Piratini,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0806747947
94820592,Rua PP-10,Americana,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0848313012
94820230,Travessa do Ouvidor,Sumaré,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0874291219
94853751,Rua Gregório de Matos Guerra,Aparecida,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9934200006,-51.0879486787
94855060,Rua Beno Mentz,Aparecida,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9934200006,-51.0879486787
94810130,Rua Lubianca,Passo do Feijó,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0830647768
94814670,Praça Nações Unidas,Bela Vista,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9909000015,-51.0850391276
94810620,Passagem Saúde,Passo do Feijó,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0830647768
94853746,Rua Diamantina,Aparecida,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9934200006,-51.0879486787
94814580,Travessa Rodrigues Alves,Formoza,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9881099937,-51.0861821715
94832014,Rua Trinta e Quatro,Umbu,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0810904469
94828500,Rua Marcos Gustavo,Maria Regina,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9857699944,-51.084
94850540,Travessa Guarujá,Aparecida,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9934200006,-51.0879486787
94820530,Rua B,Formoza,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9881099937,-51.0861821715
94828460,Rua José Lins do Rego,Maria Regina,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9857699944,-51.084
94820150,Travessa Florêncio Ygartua,Sumaré,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0874291219
94852020,Travessa Dom Bosco,Tijuca,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9830699942,-51.0759987247
94818888,Rua dos Milagres,Piratini,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0806747947
94855160,Rua Doutor Sebastião Leão,Stella Maris,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9985500095,-51.093871706
94836130,Travessa Marco Polo,Tijuca,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9830699942,-51.0759987247
94818490,Rua Santo Onofre (Vl Vasconcelos),Formoza,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9881099937,-51.0861821715
94853720,Travessa Sapucaia,Aparecida,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9934200006,-51.0879486787
94818100,Rua Central,Formoza,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9881099937,-51.0861821715
94824350,Rua Marcelo Gama,Vila Tupã,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9863099909,-51.0797395738
94838730,Rua Araújo Viana,Piratini,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0806747947
94856470,Rua Cento e Vinte e Nove,Jardim Algarve,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0950147401
94836050,Rua Agulhas Negras,Tijuca,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9830699942,-51.0759987247
94814120,Rua Ceará,Maringá,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0822334801
94838044,Rua Mato Grosso do Sul,Piratini,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0806747947
94820080,Rua Cachoeirinha,Sumaré,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0874291219
94836030,Rua Venceslau Brás,Tijuca,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9830699942,-51.0759987247
94858070,Rua Sessenta e Nove,Jardim Algarve,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0950147401
94858100,Rua Setenta e Cinco,Jardim Algarve,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0950147401
94838390,Rua Giruá,Aparecida,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9934200006,-51.0879486787
94850820,Rua Abrilino Domingos Girelli (Portal Bela Vista),Aparecida,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9934200006,-51.0879486787
94828690,Rua Tabajara,Maria Regina,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9857699944,-51.084
94810010,Rua Acre,Bela Vista,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9909000015,-51.0850391276
94818040,Rua Ari Barroso,Formoza,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9881099937,-51.0861821715
94810125,Rua Peru (Lot Germânia II),Passo do Feijó,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0830647768
94859098,Rua Santa Edwiges,Jardim Algarve,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0950147401
94834224,Avenida Piauí,Umbu,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0810904469
94838500,Rua Paes de Andrade,Piratini,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0806747947
94858250,Rua Três,Jardim Algarve,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0950147401
94828280,Rua Estados Unidos,Maria Regina,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9857699944,-51.084
94859400,Rua Cento e Trinta e Nove,Jardim Algarve,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0950147401
94818884,Travessa Santa Luzia,Piratini,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0806747947
94836000,"Avenida Presidente Getúlio Vargas, de 4701/4702 a 10398/10399",Maria Regina,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9857699944,-51.084
94858560,Rua Anhumas,Jardim Algarve,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0950147401
94810330,Rua Manoel Carbacho,Passo do Feijó,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0830647768
94824840,Rua Dezenove de Dezembro,Nova Americana,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0827530469
94820010,Travessa Ana Neri,Sumaré,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0874291219
94858020,Rua Cento e Vinte e Dois,Jardim Algarve,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0950147401
94850030,Rua Álvares de Azevedo,Aparecida,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9934200006,-51.0879486787
94834250,Rua Tupã,Umbu,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0810904469
94838430,Rua Sobradinho,Aparecida,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9934200006,-51.0879486787
94818886,Travessa Santa Rita de Cássia,Piratini,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0806747947
94838031,Rua Airton Senna,Piratini,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0806747947
94814530,Rua Piauí,Maringá,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0822334801
94853160,Avenida Dezessete de Setembro,Aparecida,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9934200006,-51.0879486787
94818320,Rua Panambi,Formoza,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9881099937,-51.0861821715
94820600,Rua Estocolmo,Americana,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0848313012
94820610,Rua PP-1,Americana,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0848313012
94852200,Rua Lagoa Vermelha,Piratini,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0806747947
94818170,Rua Dom Pedro II,Formoza,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9881099937,-51.0861821715
94858060,Rua Cento e Quatorze,Jardim Algarve,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0950147401
94853150,Rua Protásio Alves,Aparecida,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9934200006,-51.0879486787
94853340,Rua Leonardo Ribeiro,Aparecida,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9934200006,-51.0879486787
94810740,Rua Vereador Serapião Goulart,Bela Vista,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9909000015,-51.0850391276
94832010,Rua Trinta e Um,Umbu,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0810904469
94858380,Rua Oitenta e Quatro,Jardim Algarve,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0950147401
94838221,Rua Vitor Silva,Piratini,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0806747947
94855220,Rua Frederico Mentz,Aparecida,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9934200006,-51.0879486787
94820360,Rua Curitiba,Sumaré,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0874291219
94834150,Rua Quinze de Julho,Umbu,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0810904469
94824080,Rua Porto Rico,Sumaré,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0874291219
94836150,Rua Pará,Tijuca,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9830699942,-51.0759987247
94855600,Rua Presidente João Goulart,Aparecida,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9934200006,-51.0879486787
94810680,Largo Presidente João Goulart,Maringá,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0822334801
94814440,Rua Plauto Azambuja,Maringá,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0822334801
94853847,Rua Machadinho (Lot Sta Bárbara),Aparecida,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9934200006,-51.0879486787
94824320,"Rua Itararé, de 851/852 ao fim",Sumaré,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0874291219
94814270,Avenida Independência,Maringá,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0822334801
94834070,Rua Goiás,Umbu,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0810904469
94858350,Rua Dezessete,Jardim Algarve,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0950147401
94856110,Rua Francisco Spinelli,Stella Maris,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9985500095,-51.093871706
94830030,Rua Henrique Dias,Umbu,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0810904469
94824110,Rua Santa Clara,Sumaré,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0874291219
94820060,Avenida Beira Rio,Sumaré,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0874291219
94810530,Rua PP-5,Passo do Feijó,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0830647768
94856670,Rua Cento e Sete,Jardim Algarve,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0950147401
94820415,Rua Olinda,Americana,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0848313012
94855400,Rua Yemanjá,Stella Maris,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9985500095,-51.093871706
94834425,Rua São Jorge,Umbu,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0810904469
94814300,Rua Jaci Zanin,Maringá,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0822334801
94858370,Rua Oitenta e Seis,Jardim Algarve,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0950147401
94818150,Rua Dorvalino Vieira,Formoza,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9881099937,-51.0861821715
94853490,Rua Missões,Aparecida,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9934200006,-51.0879486787
94814450,Rua Noel Rosa,Maringá,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0822334801
94838540,Rua Paraíso,Piratini,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0806747947
94853240,Rua Marquês do Herval,Aparecida,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9934200006,-51.0879486787
94834190,Rua Feijó,Umbu,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0810904469
94820540,Rua C,Jardim Esplanada,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9868499972,-51.084
94838750,Travessa Espírito Santo,Piratini,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0806747947
94853480,Rua Maranhão,Aparecida,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9934200006,-51.0879486787
94820550,Rua C (Jd Nova Américana),Formoza,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.9881099937,-51.0861821715
94858480,Rua Pardais,Jardim Algarve,319,23,Alvorada,23,Rio Grande do Sul,RS,1178,-29.99,-51.0950147401
96400430,Rua Hipólito Ribeiro,Centro,795,23,Bagé,23,Rio Grande do Sul,RS,906,-31.3313600006,-54.1074214588
96400011,"Avenida Marechal Floriano, de 1600/1601 a 2498/2499",Centro,795,23,Bagé,23,Rio Grande do Sul,RS,906,-31.3313600006,-54.1074214588
96422180,Rua Gonçalves Dias,Tiarajú,795,23,Bagé,23,Rio Grande do Sul,RS,906,-31.3382000091,-54.0985708291
96418050,Avenida Visconde Ribeiro de Magalhães,Pedras Brancas,795,23,Bagé,23,Rio Grande do Sul,RS,906,-31.3255099988,-54.1134272361
96402142,Viela Cento e Vinte e Tres,Menino Deus,795,23,Bagé,23,Rio Grande do Sul,RS,906,-31.3296499952,-54.1054195269
96402460,Rua Armando Azambuja,Menino Deus,795,23,Bagé,23,Rio Grande do Sul,RS,906,-31.3296499952,-54.1054195269
96408574,Rua Cento e Trinta e Um,São Jorge,795,23,Bagé,23,Rio Grande do Sul,RS,906,-31.3338800091,-54.107
96419220,Rua Quatrocentos e Oitenta e Nove,Habitar Brasil,795,23,Bagé,23,Rio Grande do Sul,RS,906,-31.3340600047,-54.107
96407320,Rua Catalino Brasil Machado (Vl Hidráulica),Tarumã,795,23,Bagé,23,Rio Grande do Sul,RS,906,-31.331,-54.1078429211
96420440,Rua Paulo Jorge Barbosa Ferreira (Promorar),Castro Alves,795,23,Bagé,23,Rio Grande do Sul,RS,906,-31.331,-54.0993083847
96412690,Rua São Carlos,Getúlio Vargas,795,23,Bagé,23,Rio Grande do Sul,RS,906,-31.3271299917,-54.1024693167
96420080,Rua Vinte e Um (Vl Goulart),Castro Alves,795,23,Bagé,23,Rio Grande do Sul,RS,906,-31.331,-54.0993083847
96415350,Rua General Osmar Paixão,São Judas,795,23,Bagé,23,Rio Grande do Sul,RS,906,-31.336040007,-54.1129004203
96405354,Rua Vereador Pompilio Nunes,Tarumã,795,23,Bagé,23,Rio Grande do Sul,RS,906,-31.331,-54.1078429211
96419234,Rua Quatrocentos e Noventa,Habitar Brasil,795,23,Bagé,23,Rio Grande do Sul,RS,906,-31.3340600047,-54.107
96405064,Rua Noventa e Quatro,Arvorezinha,795,23,Bagé,23,Rio Grande do Sul,RS,906,-31.3326200006,-54.107
96425000,Rua Kalil A. Kalil,Passo do Príncipe,795,23,Bagé,23,Rio Grande do Sul,RS,906,-31.3387400015,-54.107
96425140,Rua Joaquim Silveira de Moraes,Passo do Príncipe,795,23,Bagé,23,Rio Grande do Sul,RS,906,-31.3387400015,-54.107
96415540,Rua Ibrahima Vaz,São Judas,795,23,Bagé,23,Rio Grande do Sul,RS,906,-31.336040007,-54.1129004203
96425490,Rua Vereador Iolando Machado,Floresta,795,23,Bagé,23,Rio Grande do Sul,RS,906,-31.331,-54.0978332803
96400520,Rua Uruguai,Centro,795,23,Bagé,23,Rio Grande do Sul,RS,906,-31.3313600006,-54.1074214588
96410045,Rua Felipe Quadros,São Domingos,795,23,Bagé,23,Rio Grande do Sul,RS,906,-31.331,-54.1082643766
96405364,Rua Marechal João José da Luz,Tarumã,795,23,Bagé,23,Rio Grande do Sul,RS,906,-31.331,-54.1078429211
