cep,rua,bairro,id_cidade,id_bairro,nome_cidade,id_estado,nome_estado,sigla_estado,cidade_counts,latitude,longitude
30628180,Rua Antônio Eustáquio Pinheiro,Solar do Barreiro (Barreiro),1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30525000,Rua Farias de Brito,Santa Maria,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30514040,Rua Pohlig Heckel,Indústrias II,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30830490,Rua Oleiros,Alípio de Melo,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30285181,Beco Cirlea Fátima,Vera Cruz,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30240610,Beco Falcão,Nossa Senhora Aparecida,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30411110,"Rua Pedra Bonita, até 349/350",Prado,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31620510,Avenida Luxemburgo,Europa,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30411545,Rua Fausto Alvim,Calafate,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30550008,Rua Poruína,Salgado Filho,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30220368,Beco Severino,Marçola,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31748244,Rua Nelcy José de Lima,Jaqueline,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31660200,Rua Maria Luíza Lara,Mantiqueira,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31555110,Rua Elói Silva,Santa Amélia,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30421565,Estrada do Cercadinho,Ventosa,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30518147,Beco São José,Madre Gertrudes,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31998250,Rua Padre Argemiro Moreira,Capitão Eduardo,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30180901,"Galeria BH, Avenida Amazonas, 85",Centro,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30520020,Rua da Cidade Industrial,Sport Club,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30855370,Rua Walfrido Mendes,Califórnia,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31615255,Rua Valter Campolina Diniz,Venda Nova,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31640690,Rua José Bonifácio de Andrada,Jardim dos Comerciários (Venda Nova),1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30411460,"Rua Desembargador Barcelos, de 181/182 a 373/374",Calafate,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30512240,Rua São Geraldo,Cabana do Pai Tomás,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31842724,Rua Flor do Vale,Tupi B,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30451691,Rua Dezenove de Dezembro,Alpes,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31365100,"Rua Elmar, lado par",Santa Terezinha,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31615690,Avenida Dois,Cenáculo,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30310750,Rua Rio Verde,Carmo,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30330370,Rua Maldonado,São Pedro,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30710045,"Avenida Bias Fortes, de 3006/3007 ao fim",Carlos Prates,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31320202,Beco São Miguel,Ouro Preto,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31130640,Praça José Assis Brasil,Renascença,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30770260,Rua Expedicionário Francisco Teles,Caiçara-Adelaide,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31535550,Rua Luar de Minas,Candelária,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31990080,Rua Marcos Júliano,Nazaré,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31270140,Rua Bela Cruz,Indaiá,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30230015,Rua Mário Palmerio,Nossa Senhora de Fátima,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31160620,Rua Manoel Sabino Nogueira,Palmares,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30421005,Rua do Marinhos,Nova Suíssa,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30140909,"Edifício Tomé de Souza, Rua Tomé de Souza, 860",Funcionários,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31985300,Rua Onze,Dom Silvério,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31140510,Rua Wânia Carvalho Silveira,Silveira,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31998090,Rua Laudelina de Melo Jesus,Conjunto Paulo VI,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30555040,Rua Raflésia,Havaí,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31985504,Beco da Esperança,Dom Silvério,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31210340,Rua Rodrigues Alves,Senhor dos Passos,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30692280,Rua Clóvis de Souza Munhoz,Lindéia (Barreiro),1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31260400,Rua Pequiá,Suzana,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31050455,"Rua Lassance, de 519 a 883 - lado ímpar",Mariano de Abreu,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31320590,Praça Engenho do Leste,Engenho Nogueira,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31255780,Rua Furtado de Menezes,Santa Rosa,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31998290,Rua Marília de Dirceu,Beija Flor,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31585150,Rua Padre Paulo Rególio,Céu Azul,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30431221,Rua Iodito,Grajaú,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31744581,Rua Alzira,Juliana,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31370330,Rua Mussi Elias Abuid,Braúnas,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31845160,Rua José Isabel do Nascimento,Novo Aarão Reis,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31130120,Rua Oliveira Lobo,Cachoeirinha,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30865160,Rua Adriana,Pindorama,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31330155,Praça Jarbas de Oliveira Souto,Castelo,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31970324,Rua Padre Abdala Jorge,Jardim Vitória,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31570420,Rua Alberto de Freitas Ramos,Piratininga (Venda Nova),1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30320580,Rua Severino Melo Jardim,Belvedere,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30860230,Rua da Paz,Conjunto Jardim Filadélfia,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31255180,"Rua Caldas da Rainha, até 2408/2409",São Francisco,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30668154,"Avenida Perimetral, lado par",Castanheira (Barreiro),1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31730390,Rua Mangaba,Campo Alegre,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30622605,Rua Oséias,Bonsucesso (Barreiro),1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31842560,Rua José de Almeida Neves,Tupi A,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31844242,Rua Cinco,Novo Tupi,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30642180,Rua Três de Maio,Santa Helena (Barreiro),1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30350560,Rua Yvon Magalhães Pinto,São Bento,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31170560,Rua Pedro Jaques,União,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31655457,Rua Três,Mantiqueira,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30830730,Praça Paulo VI,Alípio de Melo,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30512467,"Beco Caratinga, lado ímpar",Cabana do Pai Tomás,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30810585,Rua Geraldo Jardim Linhares,Jardim Alvorada,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30882080,Rua Aurelândia,Conjunto Celso Machado,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30390090,Rua Alice Teraiama,Pilar,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31050740,Rua Mogoari,São Geraldo,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30660133,Rua Quatrocentos e Quarenta e Nove,Diamante (Barreiro),1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30664020,Rua Marcionila Soares Vieira,Conjunto Habitacional Vale do Jatobá (Barreiro),1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30530500,Rua Vesta,Alto dos Pinheiros,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31210688,Beco I,São Cristóvão,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30620182,Beco Mannesmann,Milionários (Barreiro),1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31270365,"Rua Izabel Bueno, de 1071 a 1369 - lado ímpar",Jaraguá,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30750210,Rua da Lapa,Caiçara-Adelaide,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30516360,Rua Bandeirantes do Oeste,Nova Cintra,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30628040,Rua U,Pongelupe (Barreiro),1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31970752,Rua Nilza Brito,Vitória,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31585050,Rua dos Navegantes,Céu Azul,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30260140,Rua Amoras,Santa Efigênia,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31655110,Rua Márcio Antônio Silva,Mantiqueira,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30535120,Rua Quinze de Agosto,Alto dos Pinheiros,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31930342,Rua Maria Gomes Pereira,Maria Goretti,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30180003,"Avenida Amazonas, de 1102 a 2580 - lado par",Barro Preto,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31535710,Rua Diva,Rio Branco,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30881110,Rua Nove de Maio,Coqueiros,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30280490,Rua do Furquim,Pompéia,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31560240,Rua Deputado Wilson Tanure,Santa Amélia,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31150442,Rua São Benedito,Cachoeirinha,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30810330,Rua Flor de Vidro,Jardim Alvorada,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31370092,Praça Joaquim Inácio de Barros,Garças,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30662110,Rua Raul Ribeiro da Silva,Tirol (Barreiro),1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30270350,Rua Coronel Juca Ferraz,Santa Efigênia,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30710202,"Rua Vereador Sócrates Alves Pereira, de 101/102 ao fim",Carlos Prates,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31960120,Rua Capitão Sílvio Carvalho,Goiânia,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31748448,Rua Aveloz,Jaqueline,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30664440,Rua Wildson Pinheiro da Silva,Conjunto Habitacional Vale do Jatobá (Barreiro),1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31130650,Rua Delfinópolis,Renascença,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30140908,"Construtora Brasil, Rua Santa Rita Durão, 1160",Funcionários,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30775080,Rua Praia Formosa,Alto Caiçaras,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31741640,Avenida Baronesa de Santa Luzia,Heliópolis,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30620260,Praça Nossa Senhora Aparecida,Milionários (Barreiro),1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30624420,Praça Anelso Alves,Flávio Marques Lisboa (Barreiro),1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31035295,"Rua Santo Agostinho, de 1370/1371 ao fim",Horto Florestal,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31310180,Rua Uaproma,Ouro Preto,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30240321,Beco do Antenor,Nossa Senhora Aparecida,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31749195,Rua Irapiruara,São Damião,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30411060,Rua Diabase,Prado,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31578040,Rua Expedito Flaviano da Costa,Lagoa,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31998040,Rua Esaú,Conjunto Paulo VI,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30512242,Beco São Tarcísio,Cabana do Pai Tomás,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31080210,Rua Mantiqueira,Santa Inês,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30210260,Rua João Camilo de Oliveira Torres,Mangabeiras,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31250430,Rua Dom Lourenço de Almeida,Nova Cachoeirinha,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30290650,Rua Ludgero Felipe Ferreira,Conjunto Taquaril,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31844320,Rua Dalmo França,Tupi B,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31578035,Rua Seis,Lagoa,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31910127,Beco Santana,São Paulo,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31744125,Rua das Catorritas,Vila Cloris,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30421067,"Avenida Amazonas, de 5321 a 5699 - lado ímpar",Nova Suíssa,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30720330,Praça Geraldo Torres,Padre Eustáquio,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31365370,Rua Renato Travassos,Bandeirantes (Pampulha),1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31110200,Rua Caputira,Colégio Batista,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31842070,Rua Benjamim Gonçalves Couto,Tupi A,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31720590,Rua Capitão Leonídio Soares,Planalto,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30672773,Beco A,Independência (Barreiro),1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31550086,"Avenida Otacílio Negrão de Lima, de 13181/13182 a 14389/14390",Jardim Atlântico,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30451036,Rua Sampaio Correa,São Jorge,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30451528,Beco das Antenas,Vila Antena,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31730340,Rua Matias de Albuquerque,Campo Alegre,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31140670,Praça Bernardo Brasil Tolentino,Silveira,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31846420,Rua Pintor Michelangelo,Lajedo,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31620610,Rua Laudivina Lúcia Marinho,Letícia,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30494140,Rua José Maria Figueiro,Estoril,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30411308,"Rua dos Andes, de 227/228 ao fim",Calafate,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30240630,Rua Vitória,Nossa Senhora Aparecida,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30750585,"Rodovia Anel Rodoviário Celso Mello Azevedo, de 15580 a 16438 - lado par",Caiçaras,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30535060,Rua Madre Mazzarello,Dom Cabral,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31110240,Rua Itaguara,Colégio Batista,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31250110,Rua Hélio Gomes dos Santos,Aparecida Sétima Seção,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30865050,Rua Jatir,Pindorama,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30280200,Rua Tulipa,Esplanada,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30330410,Rua Caiena,São Pedro,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31250200,Rua Bom Jardim,Ermelinda,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30240107,Rua São João,Serra,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31998060,Rua Itarumirim,Conjunto Paulo VI,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30441161,Rua Francisco Feio,Gutierrez,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31010152,Beco Esmeraldas,Santa Tereza,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30666517,Rua Duzentos e Oitenta e Cinco,Petrópolis (Barreiro),1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31560420,Avenida da Sinfonia,Conjunto Helena Antipoff,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30421620,Beco Diva,Ventosa,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31844140,Rua Pintor Atahyde,Tupi B,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30380436,Avenida Acesso Bloco Onze,Conjunto Santa Maria,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30860280,Rua Tenente Reis,Glória,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30240140,Rua Apodi,Serra,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30285154,Beco Olinda,Vera Cruz,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30882400,Rua Zilah Souza Spósito,Serrano,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30620098,Beco Passagem Algibe,Milionários (Barreiro),1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31575640,Rua Rio Comprido,Lagoinha Leblon (Venda Nova),1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31270654,"Avenida Presidente Antônio Carlos, de 7200 a 7450 - lado par",Aeroporto,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31748248,Rua Ana Marques da Silva,Jaqueline,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31615200,Rua Coronel Manoel Assunção,Minascaixa,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31842030,Rua Aníbal Vaz de Melo,Tupi A,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31340660,Rua Messina,Bandeirantes (Pampulha),1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30451728,Rua F,Alpes,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30580370,Rua Sebastião Vieira,Estrela do Oriente,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30671035,Rua Cachoeira Dourada,Solar do Barreiro (Barreiro),1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31846100,Praça Leonardo da Vinci,Lajedo,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30285355,Beco Janete Monteiro,Alto Vera Cruz,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31810230,Rua Jorge Francisco dos Santos,Primeiro de Maio,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30535090,Travessa Júlia,Dom Cabral,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30810023,"Rodovia Anel Rodoviário Celso Mello Azevedo, de 13601 a 14529 - lado ímpar",Jardim Alvorada,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30525320,Rua Piatá,Santa Maria,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30620750,Rua Castanheiro,Araguaia,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30830420,Rua Leonardo Marques,Glória,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30510580,Beco Santa Rita,Cabana do Pai Tomás,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30855100,Rua Evangelina Prates,Califórnia,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30451358,Beco Pedro,São Jorge,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31030220,"Rua Genoveva de Souza, até 1797/1798",Sagrada Família,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30555200,Rua Zínia,Havaí,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30668274,Rua Serra do Jatobá,Distrito Industrial Vale do Jatobá (Barreiro),1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31680080,Rua do Comércio,Maria Helena,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
31660290,Rua Geraldo Ferreira Teles,Mantiqueira,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30620730,Rua Tapaiaras,Araguaia,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30730440,Rua Pará de Minas,Padre Eustáquio,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
30720420,Rua Aquidaban,Padre Eustáquio,1126,11,Belo Horizonte,11,Minas Gerais,MG,15272,-19.9269676,-44.0018125
